Porosity,Oil Saturation,Water Saturation,depth ft,Net Pay (ft),reservoir pressure psi,viscosity,k_md_synth,fracture_flooding_success,stage
0.0952675320978032,0.5936257657579893,0.2371815976764382,7433.702270397228,204.92662580526715,3504.731837434656,7.705988786245118e-05,9.010384002501127,True,early-stage field
0.0952675320978032,0.5936257657579893,0.2371815976764382,8873.589415635379,204.92662580526715,4853.302476839231,0.0002487562189054,9.010384002501127,True,developed field
0.0952675320978032,0.5936257657579893,0.2371815976764382,8068.562974806027,204.92662580526715,3224.6682844669335,0.000243309002433,9.010384002501127,False,developed field
0.091,0.0,0.2,8617.00377571513,165.0,3928.268885184655,8.795074758135444e-05,1.5287263792189014,False,developed field
0.0529,0.0,0.39,8926.456358620322,246.0,4240.9895695014475,0.0002450980392156,0.01000797980428804,False,early-stage field
0.0812929957857118,0.13679229708889,0.2635486180645182,6556.516648303761,236.8380045590804,4102.825067003335,9.578544061302682e-05,0.0901862350008937,False,appraisal stage
0.0855,0.0,0.2009,7477.538520467417,166.0,3687.1918523835343,9.950248756218904e-05,0.2547872721670414,False,early-stage field
0.0987926039731267,0.1154359450487899,0.255147435982408,8184.633858532305,57.94977494272548,3196.258382719386,0.0001461988304093,51.65801043534442,False,appraisal stage
0.0559082413810828,0.6386965351479392,0.281413189670584,8781.82287177731,244.68113246532403,4129.941397124212,0.0001481481481481,0.010108077082738072,False,early-stage field
0.0694084963103261,0.2876211943702166,0.2890595325842502,7132.853843950446,186.381532060224,4649.698407132244,1.42009280505294e-07,0.016525895081185203,False,developed field
0.0952675320978032,0.5936257657579893,0.2371815976764382,8346.448209496975,204.92662580526715,4125.246425172938,8.150517231823531e-05,9.010384002501127,True,developed field
0.0977432640331597,0.3374917883206065,0.2490350435195037,7285.648581973632,112.2229019485258,4146.536236649341,0.0002450980392156,29.87132993396278,False,early-stage field
0.0737086914543662,0.5063324396189961,0.2878707922009539,6783.145107640761,192.8401267323196,4087.416505995736,5.141433641469735e-07,0.02547238518481194,False,appraisal stage
0.0952675320978032,0.5936257657579893,0.2371815976764382,8656.553608633829,204.92662580526715,3404.3482513986755,7.440841588947077e-05,9.010384002501127,False,early-stage field
0.0639,0.0,0.38,6869.57194687947,170.0,3624.410287668036,0.0002645502645502,0.011926898701692624,False,developed field
0.06409273873867,0.0857431040485959,0.2231584942145832,6113.471954214361,224.70804592045343,4209.059260977793,0.0001400560224089,0.012020820143450503,False,developed field
0.0547221480377964,0.0040863666714657,0.3303610332852542,8720.387242038196,239.819331538982,3340.714919620944,0.0001461988304093,0.010049466633166979,False,appraisal stage
0.0723,0.0,0.4128,8413.354087623646,177.0,3994.2782762651354,0.000250626566416,0.021672176103713758,False,developed field
0.091,0.0,0.2,9453.534077157317,165.0,4006.5009459389535,8.795074758135444e-05,1.5287263792189014,False,developed field
0.0699252367198686,0.1914971863840125,0.2653213494908312,8503.597064144818,59.276802704119895,3813.440405174819,8.426161546369166e-05,0.01724910481363842,False,developed field
0.0875307375820429,0.6565374295064816,0.3353859955254891,7862.728182902184,116.74674545119628,4020.9900322350113,0.000243309002433,0.4646744735116256,False,early-stage field
0.0587,0.0,0.47,8714.000494092092,232.0,3888.2686073370746,0.000243309002433,0.010398875793220335,False,early-stage field
0.0817546825433822,0.2306661963061641,0.3582573123850464,8740.34081794774,146.77503944327066,3937.93380555917,0.0001400560224089,0.09978553788329274,False,early-stage field
0.0855,0.0,0.2009,6485.152775314135,166.0,3576.6031409657976,9.950248756218904e-05,0.2547872721670414,False,developed field
0.0952675320978032,0.5936257657579893,0.2371815976764382,7487.034682364379,204.92662580526715,3536.976690394261,0.0001216545012165,9.010384002501127,True,early-stage field
0.0841503386708178,0.6034414570565773,0.2486230908616498,8385.317379728836,249.6069971419719,4086.590462925591,0.0001481481481481,0.17731544096955418,False,appraisal stage
0.091,0.0,0.2,6919.799129959514,165.0,4317.556275450989,8.795074758135444e-05,1.5287263792189014,False,developed field
0.091,0.0,0.2,6972.938241064403,165.0,3572.3797405600944,8.795074758135444e-05,1.5287263792189014,False,appraisal stage
0.0952675320978032,0.5936257657579893,0.2371815976764382,9778.924343885961,204.92662580526715,4224.8870192443665,0.0002450980392156,9.010384002501127,False,appraisal stage
0.0586647160035422,0.388319759407856,0.2371963508531834,7489.5067804224045,214.25617788502112,3224.283027954674,0.0001418439716312,0.010393506119914263,False,early-stage field
0.0817546825433822,0.2306661963061641,0.3582573123850464,11852.731490654722,146.77503944327066,4257.523843153024,0.0001400560224089,0.09978553788329274,False,early-stage field
0.0952675320978032,0.5936257657579893,0.2371815976764382,8988.202610504111,204.92662580526715,4665.440663986043,0.000250626566416,9.010384002501127,True,appraisal stage
0.0639,0.0,0.38,10000.348089106104,170.0,3219.7214637813654,0.0002645502645502,0.011926898701692624,False,developed field
0.063,0.74,0.26,7544.966826012434,78.0,3543.2937313387924,0.0001191859598939,0.011531794758198847,False,appraisal stage
0.0987926039731267,0.1154359450487899,0.255147435982408,8140.907368071322,57.94977494272548,4074.916858169799,0.0001461988304093,51.65801043534442,False,early-stage field
0.0770317560805053,0.5416755169404398,0.2737686817840447,9088.950596967366,90.26528738805813,3764.034067105283,0.0001007049345417,0.04062958910242257,False,early-stage field
0.0952675320978032,0.5936257657579893,0.2371815976764382,8776.823004425603,204.92662580526715,3729.357279180016,0.0001481481481481,9.010384002501127,True,early-stage field
0.0952675320978032,0.5936257657579893,0.2371815976764382,8438.022597421676,204.92662580526715,3804.299093959084,9.49667616334283e-05,9.010384002501127,True,appraisal stage
0.0511635967867913,0.0547930422832268,0.2944836561112138,8422.313761664065,193.79235332488625,3617.245317096331,9.633911368015414e-05,0.010000067325174096,False,early-stage field
0.0639966948472971,0.2711077640373318,0.215296860799821,8186.454314769428,133.9557502485999,2987.4287066711963,0.0001169590643274,0.011973585081746969,False,early-stage field
0.0883999999999999,0.0,0.2025,6330.867640909468,208.0,3777.750627890409,9.49667616334283e-05,0.6138534290726555,False,developed field
0.0970732404388262,0.2078915371686617,0.2096409321895716,8865.755194170122,242.0030912487265,4252.493639490229,0.0002645502645502,21.321017627755314,False,early-stage field
0.0856,0.0,0.2009,7682.153093489416,166.0,3832.876454424816,9.718172983479106e-05,0.2620243878323792,False,appraisal stage
0.0737086914543662,0.5063324396189961,0.2878707922009539,8404.981710960956,192.8401267323196,4882.727120140548,5.141433641469735e-07,0.02547238518481194,False,early-stage field
0.0856,0.0,0.2009,10244.806606010563,166.0,4135.530874371132,9.718172983479106e-05,0.2620243878323792,False,developed field
0.0652,0.0,0.27,9843.715797751845,164.0,3336.5841169320515,0.0002469135802469,0.012632187198958571,False,appraisal stage
0.0737086914543662,0.5063324396189961,0.2878707922009539,7736.594155132727,192.8401267323196,3659.9978329410287,5.141433641469735e-07,0.02547238518481194,False,developed field
0.0952675320978032,0.5936257657579893,0.2371815976764382,8599.896633711005,204.92662580526715,4349.546190929995,0.0001979570829044,9.010384002501127,True,early-stage field
0.0952675320978032,0.5936257657579893,0.2371815976764382,6699.80715840656,204.92662580526715,3002.5192142211754,0.0002645502645502,9.010384002501127,False,appraisal stage
0.052,0.669,0.331,8130.740577286091,63.0,3779.977756651508,0.0001481481481481,0.010001615292974218,False,developed field
0.0550389000688713,0.5714611292795265,0.3777189203592612,10347.996928450322,227.5845649614449,4029.254451153422,0.0001481481481481,0.010062204229025627,False,early-stage field
0.0699252367198686,0.1914971863840125,0.2653213494908312,8462.103474263271,59.276802704119895,3509.2456744760248,8.426161546369166e-05,0.01724910481363842,False,developed field
0.0952675320978032,0.5936257657579893,0.2371815976764382,7614.68640313824,204.92662580526715,4034.9010424950093,0.0002450980392156,9.010384002501127,True,developed field
0.0637,0.0,0.3489,9280.540761677465,134.0,3051.311508755671,0.0002283105022831,0.011833042085357499,False,early-stage field
0.0786,0.0,0.3928,8467.057172728888,142.0,4240.608864214063,0.0002564102564102,0.05300586047541175,False,developed field
0.0952675320978032,0.5936257657579893,0.2371815976764382,7377.300480179406,204.92662580526715,4140.495933867516,9.950248756218904e-05,9.010384002501127,True,early-stage field
0.0952675320978032,0.5936257657579893,0.2371815976764382,7535.470251355032,204.92662580526715,4442.495233593333,8.795074758135444e-05,9.010384002501127,True,appraisal stage
0.0901740465192424,0.2406356582997928,0.372687433974982,8849.602097021025,63.61976204490932,3705.317621527894,0.000250626566416,1.1290060680630891,False,appraisal stage
0.0952675320978032,0.5936257657579893,0.2371815976764382,7816.10826227198,204.92662580526715,4264.717755826901,9.578544061302682e-05,9.010384002501127,True,early-stage field
0.0952675320978032,0.5936257657579893,0.2371815976764382,8494.599891881715,204.92662580526715,4025.371979427633,7.440841588947077e-05,9.010384002501127,True,early-stage field
0.0857297961350031,0.1032254568825109,0.4402613300381037,9688.017032368914,176.48142390712,4935.211948907759,0.0002469135802469,0.27179060661769655,False,developed field
0.0952675320978032,0.5936257657579893,0.2371815976764382,7452.276517040671,204.92662580526715,3816.1186086734865,2.2816088500139245e-07,9.010384002501127,True,developed field
0.0952675320978032,0.5936257657579893,0.2371815976764382,8363.069603337308,204.92662580526715,3232.967440650536,0.000250626566416,9.010384002501127,False,developed field
0.0952675320978032,0.5936257657579893,0.2371815976764382,8790.593989424146,204.92662580526715,3568.692439217226,8.150517231823531e-05,9.010384002501127,True,appraisal stage
0.0952675320978032,0.5936257657579893,0.2371815976764382,11253.985126087606,204.92662580526715,3837.0134295092557,0.0001126758024207,9.010384002501127,False,early-stage field
0.0525840860584303,0.2771596879470482,0.1927950329435433,7701.698776836292,192.110708984709,3705.173571656417,0.0001013171225937,0.010004988714944787,False,early-stage field
0.0952675320978032,0.5936257657579893,0.2371815976764382,8984.02354456309,204.92662580526715,3794.354704670093,4.859086491739553e-05,9.010384002501127,True,appraisal stage
0.0736735885390282,0.3664309134823399,0.2558600930652192,8595.157025436914,258.2328583245485,4048.497982496359,0.0002666666666666,0.025363683017131385,False,developed field
0.0938736006763526,0.0470331792116574,0.4348945229376367,7553.226488210093,75.92417124626422,3103.9774499323926,9.633911368015414e-05,4.852485773473492,False,early-stage field
0.0758150174150597,0.0429818730044676,0.3012515925727972,8249.314541621956,77.5119670875988,3828.705565884677,0.0002666666666666,0.03374618520547007,False,early-stage field
0.0952675320978032,0.5936257657579893,0.2371815976764382,8404.582895117524,204.92662580526715,4906.833287939454,0.000243309002433,9.010384002501127,True,developed field
0.0883999999999999,0.0,0.2025,8496.064233225876,208.0,4444.492147138577,9.49667616334283e-05,0.6138534290726555,False,early-stage field
0.0929206375921505,0.3868222937426755,0.3915685152926625,9183.482320141002,219.2386332569055,3870.791132091282,9.49667616334283e-05,3.2502989457243583,False,appraisal stage
0.0670401770126509,0.5705157131663752,0.2808303261981381,8872.54159143048,82.93682868219958,4279.5546013072635,0.0001481481481481,0.01397305561820085,False,early-stage field
0.0952675320978032,0.5936257657579893,0.2371815976764382,6592.536225623445,204.92662580526715,3275.957829251338,0.0001481481481481,9.010384002501127,False,early-stage field
0.0952675320978032,0.5936257657579893,0.2371815976764382,8826.190473654266,204.92662580526715,4093.1061719473128,0.0002283105022831,9.010384002501127,True,appraisal stage
0.0523001321010876,0.7145677044751739,0.4536607572597629,9570.032280542673,97.39151341318544,2981.4620325139304,0.0001508295625942,0.010003038572153683,False,appraisal stage
0.0917990060256103,0.1345504757332544,0.3650801551132832,6997.470635362191,206.9819949256776,3990.4918960486557,9.718172983479106e-05,2.0744893814681897,False,early-stage field
0.0509110912825774,0.1470496043352875,0.1885474366391524,7951.804514464187,227.74403967198631,3658.828699439923,0.000243309002433,0.01000000539753659,False,early-stage field
0.0588719771889861,0.4717925288028577,0.3426984722797661,8770.86310146404,171.04066255800626,4635.569112990457,0.0002450980392156,0.010425776352568054,False,early-stage field
0.0810999999999999,0.0,0.4359,8401.711722098942,143.0,3945.619925771571,0.0002487562189054,0.08652987402458719,False,early-stage field
0.0749,0.0,0.2103,8457.676454428838,150.0,3828.399381684416,0.000250626566416,0.029684245124490367,False,appraisal stage
0.0714497013687509,0.3163803535853267,0.4405529563984276,8012.592400781795,101.75405782933076,4112.046240905209,0.0001007049345417,0.019849115853898466,False,early-stage field
0.0952675320978032,0.5936257657579893,0.2371815976764382,8054.350577938571,204.92662580526715,4236.813693863783,0.0001508295625942,9.010384002501127,True,appraisal stage
0.0550389000688713,0.5714611292795265,0.3777189203592612,8959.270826085207,227.5845649614449,4725.571803897521,0.0001481481481481,0.010062204229025627,False,developed field
0.0952675320978032,0.5936257657579893,0.2371815976764382,9816.087790243815,204.92662580526715,4600.205774206699,0.0001481481481481,9.010384002501127,False,developed field
0.0878923055232184,0.1261878515285957,0.247367255356723,7399.395318750415,162.55906373830072,3928.35837064146,0.0001481481481481,0.5209048981817677,False,early-stage field
0.08,0.0,0.2,6959.149846720104,180.0,4231.362156820559,9.523809523809524e-05,0.06902552468676458,False,appraisal stage
0.0599,0.0,0.43,8150.393786476207,230.0,3620.433669223151,0.0002450980392156,0.010613511816348304,False,early-stage field
0.052,0.602,0.361,8362.476458805302,67.0,3043.6467414678905,0.0001461988304093,0.010001615292974218,False,early-stage field
0.0723,0.0,0.4128,7596.4450431530895,177.0,3676.8502503496256,0.000250626566416,0.021672176103713758,False,developed field
0.052,0.602,0.361,8648.89324125355,67.0,3938.6056254212426,0.0001461988304093,0.010001615292974218,False,early-stage field
0.0952675320978032,0.5936257657579893,0.2371815976764382,9037.158464944625,204.92662580526715,4071.025045958784,8.426161546369166e-05,9.010384002501127,False,early-stage field
0.0952675320978032,0.5936257657579893,0.2371815976764382,7530.824347895295,204.92662580526715,4589.720060360643,2.2816088500139245e-07,9.010384002501127,True,developed field
0.0694,0.0,0.3159,7322.213907006616,134.0,4686.188898273624,0.000243309002433,0.01651458178163924,False,early-stage field
0.0525840860584303,0.2771596879470482,0.1927950329435433,9232.514211736252,192.110708984709,4129.333456005108,0.0001013171225937,0.010004988714944787,False,early-stage field
0.086304566686133,0.115453793927403,0.4435455248376478,9911.529606509428,184.56296064783305,4171.228459003757,0.0001765100434214,0.3206558122470676,False,early-stage field
0.0952675320978032,0.5936257657579893,0.2371815976764382,8807.55563160543,204.92662580526715,4083.2147679015807,8.795074758135444e-05,9.010384002501127,True,early-stage field
0.0970115120712478,0.0334681937937981,0.2518118650906248,9355.970385308192,176.85296805894538,3677.862409916026,0.0002283105022831,20.67887253820339,False,early-stage field
0.0868948458347884,0.58103021143083,0.3060382491048345,7220.919770752124,107.72580439636572,3671.7355242655913,0.0001169590643274,0.382151294234988,False,early-stage field
0.0952675320978032,0.5936257657579893,0.2371815976764382,7742.097835456457,204.92662580526715,4166.586647419912,0.0001169590643274,9.010384002501127,True,appraisal stage
0.0535594324230114,0.5230744344472367,0.3684484526151845,7731.736938050487,164.4045885585188,2260.915393181722,0.000243309002433,0.010017639315082665,False,developed field
0.0952675320978032,0.5936257657579893,0.2371815976764382,7430.673869451222,204.92662580526715,4468.536260157589,9.523809523809524e-05,9.010384002501127,True,early-stage field
0.063,0.73,0.27,8971.570950954356,66.0,3875.517925760463,0.0001284521515735,0.011531794758198847,False,developed field
0.0995252571000336,0.0884997419943432,0.2104460121460483,7610.089608990222,62.46605298707848,4698.396789385121,0.0002469135802469,76.82593680870576,False,appraisal stage
0.052,0.637,0.363,8049.572729299404,68.0,4101.556773973253,0.0001461988304093,0.010001615292974218,False,appraisal stage
0.0952675320978032,0.5936257657579893,0.2371815976764382,10052.45274174549,204.92662580526715,4411.676258139482,9.718172983479106e-05,9.010384002501127,False,developed field
0.0694,0.0,0.3159,9718.599374013686,134.0,4180.084501067758,0.000243309002433,0.01651458178163924,False,early-stage field
0.0787737088937939,0.2407444447648156,0.3922155189727142,8534.809290081266,76.60141667940293,3868.3791437140203,9.718172983479106e-05,0.05469494104489076,False,appraisal stage
0.0927730292005503,0.2254141891882943,0.3322778759429514,8645.732788723248,115.52374083746145,4484.314242313672,0.000250626566416,3.0595472149580343,False,appraisal stage
0.0810999999999999,0.0,0.4359,8586.1056047234,143.0,4230.36853378196,0.0002487562189054,0.08652987402458719,False,early-stage field
0.0861,0.0,0.21,9205.915207242586,183.0,3238.4195647641195,9.718172983479106e-05,0.3021446195108418,False,appraisal stage
0.0736735885390282,0.3664309134823399,0.2558600930652192,8914.605515594085,258.2328583245485,3090.3497752350354,0.0002666666666666,0.025363683017131385,False,developed field
0.086304566686133,0.115453793927403,0.4435455248376478,6898.145200018239,184.56296064783305,5170.987601256498,0.0001765100434214,0.3206558122470676,False,developed field
0.0812929957857118,0.13679229708889,0.2635486180645182,8561.03306747106,236.8380045590804,3545.972978214781,9.578544061302682e-05,0.0901862350008937,False,early-stage field
0.0708,0.0,0.3093,9073.682012098752,148.0,4021.851334042137,0.0002469135802469,0.01864725005556477,False,appraisal stage
0.1,0.0,0.2,7207.127167737655,150.0,3734.87119081378,5.46448087431694e-05,100.0,False,early-stage field
0.0652,0.0,0.27,7808.467176086707,164.0,3282.955565383738,0.0002469135802469,0.012632187198958571,False,appraisal stage
0.0878923055232184,0.1261878515285957,0.247367255356723,8035.263551971729,162.55906373830072,4982.362566458195,0.0001481481481481,0.5209048981817677,False,early-stage field
0.0736735885390282,0.3664309134823399,0.2558600930652192,9204.635072575826,258.2328583245485,4257.29449534527,0.0002666666666666,0.025363683017131385,False,developed field
0.063,0.73,0.27,7779.030400466777,66.0,3943.835975154585,0.0001284521515735,0.011531794758198847,False,early-stage field
0.0952675320978032,0.5936257657579893,0.2371815976764382,8579.504401549853,204.92662580526715,3631.7939138711768,0.0001169590643274,9.010384002501127,True,developed field
0.0714497013687509,0.3163803535853267,0.4405529563984276,5698.078835264416,101.75405782933076,3862.4741514241778,0.0001007049345417,0.019849115853898466,False,appraisal stage
0.0578218521335543,0.3196393137951656,0.4392503853678317,5807.869943758022,193.7221745980095,3686.737908655728,0.0001461988304093,0.01027953100305867,False,early-stage field
0.052,0.64,0.36,8311.250154543535,67.0,4288.278481527883,0.0001461988304093,0.010001615292974218,False,appraisal stage
0.0952675320978032,0.5936257657579893,0.2371815976764382,8079.482451817538,204.92662580526715,3513.865726137964,0.0001418439716312,9.010384002501127,True,appraisal stage
0.0792887790636731,0.1450273181901674,0.401775533907079,8203.463635867223,203.55831689509424,3196.7768398712137,0.0002283105022831,0.060165005727684955,False,early-stage field
0.0970115120712478,0.0334681937937981,0.2518118650906248,7952.209122626462,176.85296805894538,3906.5474387197955,0.0002283105022831,20.67887253820339,False,early-stage field
0.063,0.7290000000000001,0.271,6918.4519963856055,67.0,3676.7135578787365,0.0001284521515735,0.011531794758198847,False,early-stage field
0.0922437655484727,0.5707400565475998,0.3815463806449257,5889.300478849822,225.2385779409564,3825.108119521574,0.0001481481481481,2.471629873841551,False,appraisal stage
0.052,0.679,0.321,10172.842295373306,63.0,3850.9473653235173,0.0001064679265371,0.010001615292974218,False,developed field
0.086304566686133,0.115453793927403,0.4435455248376478,8538.910043684658,184.56296064783305,4761.562038634828,0.0001765100434214,0.3206558122470676,False,early-stage field
0.08,0.0,0.2,7331.598031696732,180.0,3805.965405101293,9.523809523809524e-05,0.06902552468676458,False,appraisal stage
0.0965378662801782,0.3654087413096491,0.2837437802541435,8595.401135710423,166.71557113161853,3292.3987402412426,0.0002283105022831,16.398111121765222,False,developed field
0.0952675320978032,0.5936257657579893,0.2371815976764382,7805.7486117659655,204.92662580526715,4248.2890794824,2.2816088500139245e-07,9.010384002501127,True,early-stage field
0.0636,0.0,0.3484,6741.157958447805,134.0,3691.4547958565627,0.0002283105022831,0.011787453534693435,False,appraisal stage
0.0672,0.0,0.26,8907.871947242427,232.0,4086.983164584785,0.0002666666666666,0.01411242805197555,False,developed field
0.091,0.0,0.2,7925.492353468828,165.0,4897.582278319482,8.795074758135444e-05,1.5287263792189014,False,appraisal stage
0.0903417369633632,0.3494390446198425,0.2530181256557092,9783.112835375057,181.25665124063028,4142.9900830941415,0.0001418439716312,1.1994468700873073,False,appraisal stage
0.0952675320978032,0.5936257657579893,0.2371815976764382,8494.566602142484,204.92662580526715,3784.603806038692,0.0001508295625942,9.010384002501127,True,appraisal stage
0.0719485710352818,0.0152325257788938,0.2667268658239204,8638.623649837644,172.33156334571626,3545.1535249257736,0.0002173062714589,0.020881327164139672,False,early-stage field
0.0952675320978032,0.5936257657579893,0.2371815976764382,7095.683374895591,204.92662580526715,4129.861250860741,9.950248756218904e-05,9.010384002501127,True,appraisal stage
0.0995252571000336,0.0884997419943432,0.2104460121460483,8010.7981648097,62.46605298707848,4382.126099304512,0.0002469135802469,76.82593680870576,False,early-stage field
0.0814471423389942,0.2448645383909604,0.4484473135513247,9241.713959652345,135.62358595966813,3135.2099534954273,0.0001418439716312,0.09325245704750991,False,appraisal stage
0.0539228190671133,0.7177332905998758,0.229941532412096,7423.108130476851,202.68178191085096,4503.146404607221,8.795074758135444e-05,0.01002532409590265,False,early-stage field
0.0856,0.0,0.2009,8771.638149301336,166.0,4553.164552414221,9.718172983479106e-05,0.2620243878323792,False,developed field
0.0952675320978032,0.5936257657579893,0.2371815976764382,7203.1047445295235,204.92662580526715,2764.177749936355,4.859086491739553e-05,9.010384002501127,False,appraisal stage
0.0977432640331597,0.3374917883206065,0.2490350435195037,8089.393919145649,112.2229019485258,4084.8646421951867,0.0002450980392156,29.87132993396278,False,developed field
